spark.executor.cores,spark.executor.memory,spark.default.parallelism,spark.serializer,spark.task.cpus,executorDeserializeTime,executorDeserializeCpuTime,executorRunTime,resultSize,jvmGcTime,Execution_Time
2,8,38,1,2,337.58000000000004,59611879.49499998,558.4824999999998,1300.1025,62.03749999999998,66046
2,9,11,0,2,385.605,74895477.625,641.1899999999999,1121.125,68.64999999999989,69111
6,1,40,1,1,344.46750000000003,48708656.13249998,13493.375,1308.2625,2536.722499999999,361735
7,8,31,1,2,371.065,49679777.08249999,884.6524999999998,1305.2375,226.08499999999987,42296
4,4,47,1,2,351.93749999999994,50701687.595,644.8599999999999,1310.1725,85.9474999999999,45900
3,6,13,0,1,756.1724999999999,86141623.92249998,1194.4299999999998,1138.4474999999998,248.8475,49089
7,5,21,0,2,381.3925,56856988.43749996,863.6949999999997,1126.6075,224.50999999999985,41347
7,11,27,0,1,389.2825,48335422.80249997,1068.8849999999998,1130.0125,201.25,34161
2,2,32,1,2,1025.9425,97234010.105,1012.865,1308.1174999999998,110.89249999999991,57132
7,7,31,1,2,370.54,51823962.10749997,781.9975,1305.2724999999998,182.6625,38972
2,1,32,1,2,1068.7375,93748321.48499998,1153.935,1312.635,263.6999999999998,68912
6,2,24,0,1,385.75999999999993,55680380.73749995,1432.495,1142.95,270.39,43872
7,9,19,1,2,369.5925,48470838.40249999,917.1149999999998,1297.7625000000005,193.08249999999995,52221
2,2,37,1,2,1062.895,101849164.61999996,1649.7824999999998,1313.1875,102.46749999999996,73425
3,6,34,0,2,752.885,97837830.73499995,1459.9049999999995,1132.11,94.43499999999996,73390
3,11,44,1,2,351.38500000000005,57641299.06499998,1547.3249999999998,1294.275,76.92249999999986,146768
1,1,32,0,1,3449.0,336464971.16,3201.787500000009,1150.4399999999998,208.285,608678
4,11,29,1,1,383.7674999999999,51247659.6675,1015.5475,1302.2375,240.03499999999997,42271
4,3,18,0,1,386.84,49682073.33749999,918.5125,1138.7075,161.2,37252
7,8,40,0,2,355.745,47427165.7875,1114.1925,1131.2149999999997,201.46999999999989,47972
1,9,34,1,1,355.505,55015438.62499999,595.3374999999999,1304.025,65.45749999999992,69536
2,6,24,0,2,670.625,92898298.875,748.2374999999998,1132.6625,101.92999999999977,53412
3,2,45,1,2,672.0675,81546787.70999995,682.8124999999998,1313.2975,84.50999999999995,53507
3,9,21,0,1,393.1875,56349875.72249995,852.7349999999999,1124.3325,223.84250000000003,40520
6,3,50,0,2,379.96,62962676.18249999,993.0299999999996,1140.325,186.63499999999988,41816
4,1,47,1,2,371.52,59806129.70249999,7648.942499999997,1322.2325,978.3974999999996,316626
7,1,28,1,2,336.985,47157741.63999998,9479.687500000002,1322.6974999999998,1545.0299999999995,269682
2,7,41,0,1,366.85,58225057.20749998,726.0124999999998,1133.2075,132.68999999999988,54582
5,4,43,0,2,381.425,63629377.8575,690.3799999999999,1130.8650000000002,97.09499999999994,47003
7,5,18,0,2,380.965,64458676.2925,1866.305,1134.4625,174.7299999999999,67383
3,6,25,0,2,682.3025,95969218.52999996,1057.2424999999985,1121.0700000000002,94.2499999999999,65904
6,11,39,1,2,416.0175,45553540.18499998,3707.8875,1302.1825,285.5949999999999,110664
2,3,50,0,1,945.065,101724492.15999997,3792.5225,1146.895,251.47749999999985,110525
7,7,49,0,1,326.3875,44995334.24249999,4013.109999999999,1137.83,257.95,95870
3,4,20,0,2,725.0649999999999,93362720.87749994,1544.135,1135.285,93.16749999999983,125450
5,5,18,1,2,368.2799999999999,54592045.88249997,781.5324999999999,1307.065,160.38499999999985,47870
1,10,30,1,1,336.5975,54642654.33999999,561.2349999999999,1299.31,71.40249999999988,65588
5,3,14,1,2,349.9225,48748445.52499999,794.7799999999996,1304.8574999999998,166.1274999999996,49765
6,4,31,0,2,398.8825000000001,52115526.34,824.7524999999999,1131.7025,241.0425,38195
5,3,27,1,1,365.3875,50474499.164999984,1102.7774999999997,1314.7875,212.8325,39099
6,12,48,0,1,367.785,59190672.42,1004.74,1138.4475,208.04,32406
2,7,50,0,2,360.57749999999993,68733972.07499996,555.0049999999999,1128.27,68.74499999999992,65811
2,5,38,0,2,733.0525,98775127.08499996,733.7349999999997,1132.3325,93.0599999999998,56507
2,12,34,0,2,371.2875,72862518.02,624.9324999999999,1129.0975,74.2024999999999,67377
5,7,8,1,1,363.96,52214871.66749998,1296.6574999999998,1355.11,274.6,45306
2,10,35,1,2,328.3725,60587733.862499975,603.8025,1295.315,62.98749999999996,71462
7,1,42,0,2,378.2375,53484157.33499996,8191.232499999998,1143.215,1435.0374999999997,260538
3,5,46,1,1,736.1875,72102417.66999997,1147.1925,1314.4125,273.87,52824
5,11,32,1,1,325.115,49038919.49999996,1333.42,1304.2775,209.5825,48097
5,11,14,1,2,285.0175,48338105.08249998,3515.4825,1295.235,123.35249999999996,116295
6,8,15,0,1,306.6325,48899675.92,3738.345,1129.0375,228.24999999999991,93503
3,7,50,1,1,397.6375,54710232.9825,995.9149999999996,1306.5225,244.525,43417
4,2,11,1,1,357.02750000000003,47649770.56249998,1618.5574999999997,1320.025,276.43499999999995,119332
6,3,24,0,2,389.7775,51020903.53999999,748.4224999999999,1134.9525,148.69749999999993,40488
3,7,42,1,2,350.72,53571925.06749998,586.1049999999998,1301.5075000000002,78.74749999999987,66901
7,12,12,1,1,358.8075,46450982.23749998,983.7175,1305.605,255.77249999999995,32448
6,9,35,0,1,375.0725,53911120.58249996,1106.07,1137.2324999999998,209.8,34190
6,12,39,0,2,417.5125,44283821.14249999,712.4975,1129.1274999999998,199.7,37751
5,7,46,0,2,368.8324999999999,55542635.799999975,710.8774999999996,1136.83,152.76999999999967,48266
7,5,42,0,1,381.1075,51820186.53749996,1013.1699999999996,1134.4975,238.55,32626
2,10,38,0,1,379.975,57541634.747499965,712.9324999999997,1133.0375,136.43499999999966,48148
5,10,49,1,2,350.295,49696343.17999999,736.3699999999995,1309.8049999999998,172.8024999999996,47663
6,5,41,0,1,377.19,47123093.525,1156.1349999999998,1139.98,227.9,35377
3,9,21,1,2,352.8075,52842261.08249999,595.8249999999998,1297.1925,89.08999999999989,68944
6,7,8,0,2,415.0799999999999,56144735.01499995,784.1074999999998,1166.395,175.11499999999995,45358
5,10,15,0,1,363.6625,47504129.44499998,1106.745,1134.255,252.5375,37712
1,10,26,1,1,334.5325,53825923.67999999,548.9575,1299.2875,71.3849999999999,67116
5,1,35,1,1,371.14,33714402.45999997,11368.742499999998,1305.1075,2623.227499999999,398656
7,7,30,1,2,415.975,46252970.755,874.8224999999999,1302.7375,320.67,42089
7,4,28,1,2,368.3075,50641377.9275,976.6799999999996,1307.84,168.20499999999998,44617
7,9,38,1,1,350.295,50050048.8225,1194.5675,1305.4725,238.14249999999996,35820
2,7,24,0,2,358.6375,68618217.98499998,596.3274999999999,1125.92,67.62749999999987,77973
4,10,19,0,2,386.4874999999999,64239088.92749997,1580.3324999999995,1127.5099999999998,185.3074999999998,69636
2,8,46,1,1,351.3825,51007059.42249999,1541.64,1305.6249999999998,152.58999999999975,74691
2,5,47,1,1,591.7574999999999,66606326.94499997,3721.985,1309.105,217.4974999999996,106205
1,3,30,0,1,1062.8974999999998,120389545.26,3787.1475,1131.22,157.6349999999999,136257
6,7,10,0,2,370.6275,57744643.939999975,929.0775,1132.36,195.87249999999997,40579
6,9,25,0,1,419.73,68431313.80499998,1236.7599999999998,1135.8275,294.2024999999999,37464
6,1,48,0,2,385.4625,52746094.17249997,8164.082499999999,1146.075,1415.6124999999995,251877
2,9,42,1,1,347.7275,50523922.23999999,890.6674999999999,1303.6999999999998,158.8149999999998,53135
5,3,9,0,2,220.475,50803243.824999966,675.2524999999997,1158.0375,140.39749999999975,47258
7,1,36,0,1,456.4175,56072982.56499994,28424.285,1131.7625000000005,2317.765,715824
2,11,20,1,2,281.66,48334067.105,4265.7125,1288.2875,94.46749999999992,381059
5,3,46,0,1,382.245,46471692.352499984,1055.89,1150.065,210.6375,36301
6,8,22,0,2,415.4425,63399447.5375,807.0624999999998,1128.765,207.6624999999999,39806
5,11,46,1,2,348.61249999999995,42898345.5275,696.5749999999997,1305.6275,164.08249999999975,45341
6,3,31,1,1,361.255,44923911.75749999,1190.27,1318.1875,174.26999999999998,35583
5,6,13,1,1,370.9525,47562783.60499997,959.9875,1302.0425,191.55999999999997,36650
4,2,25,0,2,366.2725,67356580.51999998,701.7499999999998,1144.245,113.97749999999996,45088
4,4,26,1,1,346.0375,44279723.67999999,933.7824999999996,1309.5949999999998,186.05,37391
3,12,27,1,2,343.2875,56139721.35999999,580.4224999999999,1301.1425,60.757499999999936,67782
3,1,25,0,2,705.1049999999999,89847953.16249993,4145.402499999999,1145.3225000000002,496.1424999999997,231600
6,12,17,1,1,342.06,42195890.5475,966.4325,1299.6075,212.37999999999988,31058
1,5,42,1,1,716.47,78071889.88249996,616.8699999999998,1308.2,85.24499999999988,53152
4,7,37,0,1,371.945,46434240.102499984,822.2124999999996,1140.5700000000002,206.93,37328
5,11,39,0,1,373.7875,46595153.0825,998.9725,1138.65,264.8399999999999,35637
2,2,8,0,2,1086.6,112295727.87749998,1066.785,1171.2025,102.86249999999993,59729
6,5,28,1,2,371.765,49553919.62749996,810.0074999999997,1306.1699999999998,191.62499999999991,40338
4,4,32,1,2,365.355,52317954.40999998,635.7099999999998,1306.5099999999998,106.32999999999991,44589
2,11,30,0,2,365.3575,69085564.56499997,563.7574999999999,1127.82,61.854999999999926,67800
5,5,12,0,2,380.78,63481478.65249999,734.8024999999998,1123.0549999999998,118.33499999999978,47122
5,2,12,1,1,249.12,43270233.962499976,1084.9299999999998,1312.105,281.3574999999998,72597
7,1,30,0,2,373.69250000000017,55039541.72749996,25935.315,1137.6525,1865.005,734952
1,7,35,1,1,338.9725,52587803.19999999,592.1449999999999,1297.0399999999995,77.83749999999993,66447
3,9,28,1,2,326.495,53694524.15,523.2199999999999,1298.2725,56.86749999999997,63674
2,7,41,0,1,360.31000000000006,58503917.7275,691.6899999999998,1134.0700000000002,82.54499999999993,46082
4,9,21,0,2,377.8975,66715857.14,672.2624999999997,1130.2900000000002,141.0074999999997,46314
3,1,32,0,1,753.67,77674501.26749998,4638.7375,1148.2125,577.9299999999997,154743
2,10,41,1,2,339.385,54457483.75999999,544.7125,1297.4599999999998,52.34999999999998,66984
5,7,34,0,1,377.2675,46120613.892499976,998.0274999999998,1130.5125,212.3424999999999,36398
4,5,41,0,1,381.4975,54642676.64999994,977.4425,1144.325,235.1,40649
5,12,11,0,2,383.545,63264614.3125,771.7099999999997,1121.565,163.7149999999997,63213
2,5,39,0,2,722.2075,94206916.37249991,734.2674999999996,1137.68,90.47499999999984,56317
7,3,25,0,2,407.2325,45378569.755,1499.1024999999995,1140.7099999999998,207.54249999999996,55994
6,9,33,1,1,357.145,42244797.86749999,1337.6124999999988,1303.58,226.9,43627
4,12,26,0,2,381.995,59302635.54499998,982.2474999999984,1135.2300000000002,132.49749999999986,58160
6,6,49,1,1,365.035,47530252.962499976,1719.8074999999997,1313.4299999999998,203.55,48361
3,5,30,1,1,813.5400000000001,87653699.48249988,3845.5125,1303.92,224.525,103797
4,5,43,1,1,288.7425,45892594.77749999,3719.0125,1310.57,242.57249999999996,98843
1,6,17,1,1,664.97,75624297.25999995,3816.7925,1304.3825000000002,62.53999999999997,137012
3,12,22,0,1,380.43,46996509.00749999,908.245,1130.3275,179.48999999999998,42232
1,4,20,0,1,1064.74,119730630.8525,768.905,1135.855,118.28999999999982,53891
5,1,19,0,2,378.6075,63719598.2925,7265.872499999999,1142.6875,1011.4099999999996,352803
5,11,36,0,2,364.0325,64714255.56749998,741.2824999999999,1128.6799999999998,130.5974999999999,46729
7,4,24,0,2,379.3125,46054991.94499999,920.405,1139.43,196.4025,41536
4,8,13,0,2,380.6375,51467347.06249999,762.3424999999999,1133.3674999999998,134.49999999999972,48276
2,3,22,0,1,1102.7824999999998,103274016.11499998,1188.9175,1127.315,206.66749999999988,51119
4,5,45,1,1,381.23,49226559.13999999,847.575,1308.7825,204.63,36251
4,3,11,0,1,394.5975,63050358.24999999,1102.565,1143.4075,189.8624999999999,40873
1,7,30,0,1,373.9275,69955702.1225,753.1399999999998,1134.09,78.43499999999997,75594
4,6,20,1,2,356.67,50851380.795,693.3949999999999,1305.5225,121.65749999999991,50849
7,10,37,0,1,379.3175,50221371.53499999,1174.3625,1134.13,254.6,34840
6,10,37,0,2,357.46750000000003,54444167.48749997,1156.2899999999995,1136.015,216.06999999999988,46591
5,8,49,0,1,420.6475,54839501.10749998,1133.0225,1136.8375,229.4,40467
6,9,29,1,2,371.81,45479063.24,989.0274999999998,1306.71,224.26499999999996,48015
2,2,42,0,2,1109.3775,107770951.6025,813.1025,1145.1925,129.55249999999987,56830
5,6,46,1,2,359.43499999999995,61634295.32249999,687.3449999999999,1308.8849999999998,152.5449999999998,46584
5,1,12,1,1,328.555,47609322.06499998,10708.034999999998,1314.255,1694.1799999999996,297618
1,9,34,0,1,344.9775,71770500.51249996,564.3699999999999,1118.575,51.9375,72879
2,7,12,0,1,371.9525,56294392.58249996,1306.5199999999998,1129.7925,150.10749999999976,63836
3,12,37,0,2,352.8475,71105222.99749999,1217.0849999999998,1132.4575,69.13999999999999,109148
6,2,30,1,2,318.1975,44709896.38250002,11833.07,1316.2424999999998,647.1474999999999,330206
2,4,46,0,2,1036.87,117047451.09,4054.5875,1135.58,124.86249999999995,122245
2,12,25,0,1,387.0224999999999,64053478.79749998,1506.5875,1122.265,168.5699999999998,70480
3,2,29,0,1,727.7,78270547.98999998,1943.4025,1145.855,204.2575,57774
1,3,24,0,1,1812.73,199870718.89,18003.18499999999,1128.0549999999998,184.76749999999984,484861
2,3,41,0,2,1076.1950000000002,107577726.18999998,860.3574999999997,1135.1425,101.93999999999986,58428
1,11,9,1,1,346.2575,56326392.99499998,607.4124999999998,1332.4674999999995,64.70249999999987,69168
5,9,41,1,2,355.025,55104656.7075,687.0149999999998,1303.3475,140.32749999999976,46384
4,6,39,0,2,401.9199999999998,65409661.3425,639.825,1131.465,138.5899999999997,47132
4,8,31,1,1,347.6925,46757986.59249998,953.0375,1308.6625,229.1325,39868
5,4,37,1,2,340.2975,48002572.7175,649.8574999999998,1312.57,113.95749999999994,45241
2,2,28,0,2,1064.7050000000002,111697169.8625,818.6824999999998,1142.2900000000002,103.23999999999984,58373
2,7,45,0,2,367.82,66228488.18499999,574.7699999999999,1126.33,76.52749999999995,68839
6,12,32,0,1,371.2125,54305290.38749995,1030.7775,1132.815,249.2075,32526
7,2,32,0,2,383.215,52202076.50749999,962.9399999999998,1141.58,223.15749999999983,74462
5,12,9,1,1,351.065,54402383.977499984,896.2849999999999,1335.2149999999997,207.63,35106
5,5,35,0,1,387.4075,53132633.33499995,1007.1525,1134.625,178.3225,36913
3,8,24,0,2,345.5925,66191273.605,691.8624999999997,1124.6625,90.50249999999996,74647
7,9,39,1,2,377.2175,51136624.03249998,887.485,1307.5375,157.25,40654
6,7,48,1,1,370.735,46107367.67249999,1208.8875,1309.4175,203.0425,37746
2,9,38,0,1,393.9799999999999,64058339.509999976,883.7149999999998,1128.3025000000002,126.23249999999987,54804
6,10,15,1,1,576.79,42297925.32249999,3559.2300000000005,1300.5175,444.3499999999998,99804
6,9,28,0,2,285.3225,44493189.66499999,2462.3849999999998,1132.2525,205.8699999999998,86848
5,10,30,0,1,315.23749999999995,46480311.95499998,3837.4825,1137.05,310.1449999999997,103831
7,3,30,1,2,361.9975,47052292.95749999,1085.8849999999998,1308.0775,263.9725,103320
5,3,28,1,2,350.5275,52109757.05,699.1524999999999,1310.085,121.63749999999986,48292
6,12,15,0,2,375.4275,48320359.11499999,947.9,1124.4299999999998,185.95,43421
7,10,47,0,1,378.2975,54669215.15249996,1060.97,1139.9599999999998,264.9,34483
6,6,29,0,2,447.6350000000001,62380760.25999999,1012.5624999999998,1133.3124999999998,208.82249999999985,49260
3,4,21,1,2,661.54,76556028.10249996,692.0624999999998,1299.025,68.28249999999991,56777
6,8,12,0,2,377.735,66711950.61499999,844.1324999999997,1126.2825,193.50749999999988,46558
7,2,48,0,2,389.085,52269768.94499996,834.5899999999998,1148.5775,206.35249999999988,66149
4,12,35,0,2,384.32499999999993,67997868.51249997,750.9574999999998,1136.96,139.19749999999976,48602
3,4,39,0,2,697.4574999999999,91620074.23,731.5324999999997,1127.9725,112.34249999999984,71588
4,3,12,0,1,415.585,48558257.61499995,1856.934999999999,1142.2825,304.66499999999985,74153
3,1,34,0,1,757.5174999999999,103028209.64499994,19455.64249999999,1156.6525,643.1474999999998,592466
6,6,25,0,1,381.825,53839190.98499997,1040.0175,1128.83,212.965,33555
7,9,41,1,2,358.1975,47871962.44249998,919.985,1304.0749999999998,189.80499999999984,41642
4,8,14,1,1,345.3975,45206792.98749999,1162.1325000000002,1301.7475,213.6525,40239
5,5,29,0,1,379.415,56805595.60249996,1095.675,1134.3575,258.5875,36549
6,11,19,1,2,373.8775,50406672.48999998,1006.6724999999996,1297.15,200.02499999999992,44146
4,5,45,0,2,369.485,57550288.41999998,640.7299999999998,1135.9450000000002,127.31999999999977,45806
3,9,35,1,2,345.075,57798771.09749998,581.5825,1302.0375,80.14999999999996,72956
6,5,28,1,2,347.9625,51789006.38999997,800.7949999999998,1307.455,194.45,41167
2,9,11,0,2,368.7025,75797008.92749998,599.7824999999999,1119.85,76.36499999999987,69813
7,1,46,0,2,386.9125,58315339.41749996,8652.7625,1142.5849999999998,1430.6949999999997,258514
4,1,49,0,2,366.51,62366115.48499999,7706.707499999999,1153.0725000000002,912.2674999999996,302043
2,11,36,0,2,349.9025,67054888.28499998,606.2124999999999,1125.3125,84.28749999999995,69479
5,10,44,1,2,371.65,51656889.84249999,732.7349999999998,1302.05,125.80749999999986,52868
1,1,44,1,1,2434.0350000000003,197606953.0475,1197.4425,1320.3025000000002,194.0125,81919
7,3,36,0,1,382.105,53545419.539999954,931.7575,1157.3025,194.3175,30714
5,11,45,1,1,373.9525,42125822.705,1120.495,1308.705,252.2675,40503
2,10,43,0,2,349.30249999999995,65958117.24999999,563.8974999999998,1135.8349999999998,75.0949999999999,67174
6,2,14,0,1,358.38,49829844.86499999,1023.9199999999996,1139.645,214.1075,32858
5,9,9,0,2,388.6275,57096183.88749997,959.9175,1146.795,147.04499999999982,58001
2,8,40,0,1,435.7124999999999,64025655.782499984,882.9799999999999,1127.5575,122.44999999999982,60772
3,1,48,1,2,646.7574999999999,70312623.0299999,6893.367499999996,1316.09,491.82249999999993,356531
6,12,28,1,1,293.4875,44018815.26999997,3916.955,1303.5775,270.9449999999999,96088
3,4,9,1,2,540.92,73653251.58749995,3646.9275,1335.14,80.11749999999995,176589
7,4,32,0,1,373.17,49901587.0275,1038.8475,1144.2275,210.34499999999997,32948
6,4,10,1,2,351.845,55401718.48749997,1111.6225,1306.4474999999998,253.295,45776
3,10,16,0,2,368.0025,69458382.78999999,974.9724999999978,1130.97,64.20749999999997,83271
6,4,50,1,2,346.615,45587838.29749999,853.0024999999999,1308.32,220.43499999999997,50492
3,11,19,1,1,354.71750000000003,52394770.81499998,937.035,1302.3575,190.67,52424
7,2,49,1,1,402.495,49624181.265,1619.5474999999983,1319.9249999999995,304.81499999999994,79677
1,9,29,0,1,350.58000000000004,69311021.77499998,896.1874999999994,1130.0375,64.64749999999988,82445
1,12,14,1,1,338.365,53547428.935,1673.515,1289.385,69.91999999999994,118177
2,5,40,1,2,561.9224999999994,67775692.44499981,16010.392499999998,1308.05,79.9774999999999,498865
2,12,10,1,2,330.6925,56489348.62999997,3740.559999999999,1292.5875,91.27999999999984,146241
5,10,33,1,2,357.55499999999995,54683679.56499998,935.51,1303.1274999999998,159.12499999999966,53368
6,2,33,1,2,357.0475,50378609.16499998,1586.7599999999964,1316.1874999999998,293.9999999999999,110785
6,11,26,0,2,360.385,63705994.625,1132.2949999999996,1128.9425,284.9175,44756
2,7,31,1,2,343.4325,54523223.22249999,596.6449999999998,1299.61,84.90999999999977,68834
3,12,10,0,2,391.565,67656982.0975,882.0274999999998,1122.6625,88.76499999999999,75495
4,12,28,0,2,374.7274999999999,53417072.9975,657.2224999999997,1134.79,126.6299999999998,45724
2,12,47,0,2,353.92999999999995,70757409.67749998,585.4124999999998,1137.4924999999998,65.16249999999991,68238
4,8,14,0,2,365.505,63928547.6725,699.3249999999998,1134.185,131.44249999999982,46522
3,4,30,0,2,688.64,95712412.74999993,671.6874999999999,1134.7400000000002,111.0224999999999,55113
4,7,25,0,2,383.5,69617293.69999996,744.8949999999998,1128.6025000000002,133.45999999999987,48581
6,3,8,0,1,392.58,48720425.4225,1865.41,1187.8775,337.415,50214
4,11,24,1,1,347.37,49949107.82499999,979.5899999999998,1304.005,181.5025,39377
3,5,39,0,2,685.4449999999999,89539801.24999993,736.8874999999998,1128.4075,78.05249999999991,63897
3,7,38,1,1,363.1525,47817365.97249998,789.2074999999999,1310.405,192.3425,39685
3,6,44,1,2,623.5699999999998,74852743.17999996,689.405,1306.655,66.82249999999996,52394
3,12,48,0,1,389.3925,47159101.67249999,856.335,1133.1799999999998,208.725,40593
1,6,44,0,1,686.6500000000001,93559620.57749996,636.6599999999999,1130.725,88.17499999999993,59064
2,7,30,1,2,351.9,56068627.587499976,977.0124999999982,1298.6025,54.93499999999993,86440
2,4,34,1,1,1110.71,87417205.9125,1253.48,1312.685,248.2124999999997,58612
4,11,26,1,1,363.185,50590450.76499996,1624.73,1302.67,217.92999999999992,57824
6,3,10,1,1,279.99,41656006.57249999,3738.8225,1315.485,253.75,93004
7,5,35,1,1,301.135,45565112.94,3883.0375,1309.985,261.44249999999994,94497
6,3,50,0,2,316.155,42924949.105,3606.9225,1149.0675,254.895,115324
2,3,20,1,1,1083.5324999999998,95866609.1475,1165.85,1307.58,221.49249999999975,50301
4,1,10,1,1,369.2075,50206937.885,10233.467499999995,1325.51,1597.1199999999994,281231
7,3,32,0,2,365.255,55769143.88249996,1017.5649999999991,1142.62,169.22999999999996,52045
6,8,49,1,2,344.93,46297283.164999984,773.3074999999998,1310.7949999999998,191.42,38249
7,4,8,1,1,368.4749999999999,50190936.4,1099.6875,1373.73,208.03499999999983,43706
6,11,32,0,1,357.64250000000004,55565739.94249995,1142.495,1135.8825000000002,295.92499999999995,40187
5,11,8,0,2,356.7775,66182231.8,1523.3224999999995,1163.45,188.97749999999965,73233
3,3,14,0,2,655.6404761904762,93628984.0380952,822.5476190476187,1085.4499999999998,112.48333333333316,458725
4,4,19,0,2,368.08,52625275.10999999,685.7124999999999,1127.55,116.60249999999982,47933
4,5,28,1,1,363.2625,51250373.10999999,1016.255,1300.3025,253.58,38712
6,5,34,0,2,360.705,53595255.09749996,853.5699999999999,1137.9299999999998,185.60499999999996,39968
2,4,32,0,1,1053.8925000000002,100916615.72749996,1129.035,1143.1749999999995,218.86499999999984,48560
3,12,26,0,1,359.6,55870552.10999996,854.4649999999998,1143.725,180.11,39367
2,8,19,0,1,362.405,58078764.62249996,748.6099999999999,1121.6725,115.69999999999978,45974
5,3,45,1,1,361.7275,50333150.3325,985.005,1317.7274999999995,170.9,36984
3,4,41,1,1,653.4300000000001,76674976.93749994,1143.5625,1314.4725,237.7675,40524
7,10,42,1,1,388.49249999999984,45576685.005,1126.815,1303.0325,259.005,35064
6,6,35,0,2,368.53,52517616.73749999,777.0124999999999,1137.5300000000002,177.09,41672
4,1,9,1,2,353.6125,50084636.85749998,7255.6799999999985,1348.9299999999998,932.4549999999996,299631
4,4,25,1,1,357.5875,45988816.49,920.3175,1308.9425,184.055,38457
1,3,42,0,1,1353.0975,141675715.4725,907.78,1139.905,147.4174999999999,57333
6,5,28,0,1,433.255,47064703.46499999,1315.5399999999995,1139.9125,259.96750000000003,38704
3,11,49,0,1,376.0475,50349895.68999998,805.0374999999997,1137.7075,169.53,39909
4,9,38,1,1,369.285,48141299.36999999,1122.0425,1302.585,182.8975,41480
3,2,40,0,1,769.325,82097341.37499997,842.1375,1144.4325,177.8625,37257
5,9,50,1,2,379.405,57529777.67999999,787.0799999999997,1308.955,139.89999999999986,51173
4,1,23,0,2,362.1275,56377262.61249997,6323.8125,1140.065,976.0024999999998,378699
3,9,34,0,1,391.665,61224461.489999935,1204.15,1138.0224999999998,293.6725,48534
6,3,11,1,1,236.6775,44508073.822499976,1215.6925,1314.4599999999998,232.6375,37411
5,1,34,1,2,364.6324999999997,52215216.10249996,16491.385000000002,1316.48,1008.5974999999996,672857
3,2,24,0,1,681.5775,81345331.7625,1011.4899999999998,1151.1275,202.545,38748
5,4,37,0,2,364.335,62169806.39,813.0124999999998,1136.725,136.14249999999976,53934
4,3,38,1,2,346.7825,49825558.05999997,730.9999999999998,1307.6825,144.6024999999998,46973
3,7,10,0,2,345.37499999999994,69753773.61499996,548.8949999999999,1118.8850000000002,64.57999999999996,66733
6,2,27,1,2,344.7575,53617858.05249998,1175.2699999999982,1320.785,225.5275,72825
6,1,33,1,2,344.2325,45455042.61,9521.285,1314.4599999999998,1388.9324999999994,383056
2,6,19,0,2,664.6524999999999,95023169.02249996,1384.4924999999998,1123.415,99.70499999999988,68208
4,5,26,1,1,345.835,52104058.837499954,1543.3674999999998,1304.09,206.14249999999987,48858
6,4,27,1,2,401.515,46869402.24999999,1570.1649999999995,1304.065,253.2325,55425
4,3,43,1,2,365.005,50205221.63249999,1395.0874999999996,1312.735,131.45999999999987,61861
4,11,37,0,2,295.13249999999994,53771687.009999976,3613.1975,1124.9450000000002,142.27999999999972,165040
7,10,30,0,2,298.0625,43237116.009999976,3705.8225,1127.7,236.225,156566
5,7,49,1,1,361.06,47047513.69749999,1403.495,1307.755,234.0,45917
5,2,19,1,1,365.6775,46365882.29749999,2373.045,1307.6175,374.0425,99628
4,11,43,1,1,365.9275,49230004.40999998,989.0749999999998,1304.965,215.71499999999983,38855
1,6,36,1,1,696.9025,78764861.31749995,648.8574999999998,1304.9625,92.17999999999992,56295
3,5,9,1,2,673.9624999999999,83639894.47499998,704.5224999999998,1338.985,114.7349999999999,53358
3,1,9,1,2,684.5825,78477347.6125,5113.784999999999,1338.61,464.8675,185787
4,10,44,0,1,371.3875,51907186.005,1005.1275,1133.55,235.205,39074
5,1,26,1,1,359.84250000000003,50672712.28249999,9498.68,1317.7975,1556.0749999999998,269919
5,1,44,1,2,340.62249999999995,53764099.54999999,7032.932499999998,1318.87,921.6299999999998,377672
4,3,49,1,2,343.4175,58754213.55499997,728.5849999999996,1312.1274999999998,185.73499999999967,46480
5,1,24,1,2,335.215,51642919.21499999,6781.124999999997,1322.065,882.7074999999998,307003
6,3,48,1,1,368.12,46066256.03999999,1034.27,1320.355,179.6,32914
5,3,50,0,2,372.8025,60169246.32999997,773.5574999999997,1140.28,145.8049999999997,46440
7,5,27,1,2,333.62,50190047.844999984,873.1825000000001,1306.1875,167.7975,39058
5,10,31,0,1,360.635,47613813.134999976,979.5849999999998,1136.905,232.2,35697
7,11,9,0,1,370.5175,47594982.73499998,941.6425,1154.39,197.215,30711
3,12,8,1,1,357.765,45317606.0375,841.1974999999999,1354.005,173.3149999999999,40372
3,3,27,1,2,708.5000000000001,77793099.43749996,697.9074999999999,1303.02,60.18749999999993,57046
1,10,8,0,1,360.8325,83966377.38999996,620.6074999999998,1165.9699999999998,69.4774999999999,69090
4,1,46,0,2,375.73,44295188.4775,6865.214999999999,1149.9,960.6925,301826
3,4,48,0,1,722.04,74646669.36999997,1069.695,1140.5425,306.13,39285
4,4,46,0,2,365.435,62443730.08,717.0199999999999,1138.3475,133.7799999999999,51882
3,9,43,0,2,367.5575,65359169.8325,1259.1799999999998,1126.39,63.06749999999996,87741
1,8,41,0,1,338.8175,67672795.95,1345.3175,1125.1725,68.71749999999994,82672
1,7,9,0,1,286.4825,63231569.10249998,3549.01,1152.435,84.2699999999999,274039
